time,Global_Irradiance_W_per_m2,Sun_Hours,Temperature_2m_C,WindSpeed_10m_m_s,Irradiance_Index,PV_Energy_Wh
2015-04-25 16:11:00,103.97,22.14,13.72,2.48,0.0,18.7146
2015-04-25 17:11:00,51.92,12.99,13.42,2.76,0.0,9.3456
2015-04-25 18:11:00,4.37,3.98,13.11,2.62,0.0,0.7866
2015-04-25 19:11:00,0.0,0.0,11.85,2.34,0.0,0.0
2015-04-25 20:11:00,0.0,0.0,11.41,2.34,0.0,0.0
2015-04-25 21:11:00,0.0,0.0,11.02,2.14,0.0,0.0
2015-04-25 22:11:00,0.0,0.0,10.29,2.07,0.0,0.0
2015-04-25 23:11:00,0.0,0.0,9.71,2.14,0.0,0.0
2015-04-26 00:11:00,0.0,0.0,9.3,2.28,0.0,0.0
2015-04-26 01:11:00,0.0,0.0,9.22,2.14,0.0,0.0
2015-04-26 02:11:00,0.0,0.0,9.14,1.93,0.0,0.0
2015-04-26 03:11:00,0.0,0.0,9.14,2.0,0.0,0.0
2015-04-26 04:11:00,0.0,0.0,9.18,2.0,0.0,0.0
2015-04-26 05:11:00,45.02,8.13,9.45,2.14,0.0,8.1036
2015-04-26 06:11:00,86.15,17.25,10.03,2.28,0.0,15.507
2015-04-26 07:11:00,204.29,26.35,11.42,2.55,0.0,36.7722
2015-04-26 08:11:00,332.79,35.01,12.54,2.62,0.0,59.9022
2015-04-26 09:11:00,591.86,42.61,13.4,2.55,0.0,106.5348
2015-04-26 10:11:00,168.73,48.31,14.29,2.41,0.0,30.371399999999998
2015-04-26 11:11:00,288.25,51.1,15.35,2.48,0.0,51.885
2015-04-26 12:11:00,718.65,50.29,15.65,2.48,0.0,129.357
2015-04-26 13:11:00,89.93,46.09,15.79,2.41,0.0,16.1874
2015-04-26 14:11:00,319.78,39.44,15.17,2.07,0.0,57.560399999999994
2015-04-26 15:11:00,282.96,31.28,13.68,2.62,0.0,50.93279999999999
2015-04-26 16:11:00,44.5,22.37,12.1,2.9,0.0,8.01
2015-04-26 17:11:00,47.28,13.21,11.25,2.62,0.0,8.5104
2015-04-26 18:11:00,13.99,4.22,10.68,2.55,0.0,2.5181999999999998
2015-04-26 19:11:00,0.0,0.0,10.19,1.93,0.0,0.0
2015-04-26 20:11:00,0.0,0.0,9.52,2.0,0.0,0.0
2015-04-26 21:11:00,0.0,0.0,9.15,2.07,0.0,0.0
2015-04-26 22:11:00,0.0,0.0,8.78,2.14,0.0,0.0
2015-04-26 23:11:00,0.0,0.0,8.43,2.21,0.0,0.0
2015-04-27 00:11:00,0.0,0.0,8.08,2.28,0.0,0.0
2015-04-27 01:11:00,0.0,0.0,7.76,2.48,0.0,0.0
2015-04-27 02:11:00,0.0,0.0,7.49,2.41,0.0,0.0
2015-04-27 03:11:00,0.0,0.0,7.21,2.55,0.0,0.0
2015-04-27 04:11:00,0.0,0.0,6.96,2.69,0.0,0.0
2015-04-27 05:11:00,26.89,8.41,6.72,2.97,0.0,4.8402
2015-04-27 06:11:00,71.39,17.52,6.61,3.1,0.0,12.8502
2015-04-27 07:11:00,89.93,26.63,6.87,4.21,0.0,16.1874
2015-04-27 08:11:00,294.55,35.29,7.51,4.62,0.0,53.019
2015-04-27 09:11:00,366.92,42.91,8.55,4.62,0.0,66.04560000000001
2015-04-27 10:11:00,371.08,48.62,9.22,4.21,0.0,66.7944
2015-04-27 11:11:00,232.7,51.42,9.72,3.93,0.0,41.885999999999996
2015-04-27 12:11:00,445.72,50.59,10.74,3.93,0.0,80.2296
2015-04-27 13:11:00,637.28,46.37,10.98,3.66,0.0,114.71039999999999
2015-04-27 14:11:00,375.36,39.69,11.25,3.52,0.0,67.5648
2015-04-27 15:11:00,371.22,31.52,11.17,3.79,0.0,66.81960000000001
2015-04-27 16:11:00,142.75,22.59,10.74,3.93,0.0,25.695
2015-04-27 17:11:00,78.87,13.43,10.07,4.0,0.0,14.1966
2015-04-27 18:11:00,19.24,4.45,9.1,3.72,0.0,3.4631999999999996
2015-04-27 19:11:00,0.0,0.0,8.02,3.45,0.0,0.0
2015-04-27 20:11:00,0.0,0.0,6.83,3.24,0.0,0.0
2015-04-27 21:11:00,0.0,0.0,5.69,2.9,0.0,0.0
2015-04-27 22:11:00,0.0,0.0,4.64,2.55,0.0,0.0
2015-04-27 23:11:00,0.0,0.0,3.72,2.14,0.0,0.0
2015-04-28 00:11:00,0.0,0.0,2.97,1.72,0.0,0.0
2015-04-28 01:11:00,0.0,0.0,2.1,1.45,0.0,0.0
2015-04-28 02:11:00,0.0,0.0,1.26,1.24,0.0,0.0
2015-04-28 03:11:00,0.0,0.0,0.8,1.03,0.0,0.0
2015-04-28 04:11:00,0.0,0.0,0.08,1.17,0.0,0.0
2015-04-28 05:11:00,37.75,8.69,-0.02,0.97,0.0,6.795
2015-04-28 06:11:00,225.61,17.79,2.45,0.69,0.0,40.6098
2015-04-28 07:11:00,439.19,26.9,5.0,1.03,0.0,79.0542
2015-04-28 08:11:00,0.0,0.0,6.72,1.72,0.0,0.0
2015-04-28 09:11:00,893.8,43.21,8.3,2.34,0.0,160.884
2015-04-28 10:11:00,988.79,48.94,9.82,2.9,0.0,177.98219999999998
2015-04-28 11:11:00,595.02,51.74,10.86,4.07,0.0,107.10359999999999
2015-04-28 12:11:00,0.0,0.0,11.39,4.48,0.0,0.0
2015-04-28 13:11:00,307.24,46.65,11.24,4.41,0.0,55.3032
2015-04-28 14:11:00,447.22,39.94,9.35,4.9,0.0,80.4996
2015-04-28 15:11:00,466.68,31.75,9.74,4.55,0.0,84.0024
2015-04-28 16:11:00,223.01,22.82,9.48,4.48,0.0,40.141799999999996
2015-04-28 17:11:00,127.95,13.66,8.84,4.28,0.0,23.031
2015-04-28 18:11:00,20.99,4.68,8.15,2.97,0.0,3.7781999999999996
2015-04-28 19:11:00,0.0,0.0,6.87,2.0,0.0,0.0
2015-04-28 20:11:00,0.0,0.0,5.85,1.86,0.0,0.0
2015-04-28 21:11:00,0.0,0.0,4.99,1.93,0.0,0.0
2015-04-28 22:11:00,0.0,0.0,4.21,2.07,0.0,0.0
2015-04-28 23:11:00,0.0,0.0,3.6,2.07,0.0,0.0
2015-04-29 00:11:00,0.0,0.0,3.02,2.14,0.0,0.0
2015-04-29 01:11:00,0.0,0.0,2.57,2.14,0.0,0.0
2015-04-29 02:11:00,0.0,0.0,2.21,2.21,0.0,0.0
2015-04-29 03:11:00,0.0,0.0,1.94,2.28,0.0,0.0
2015-04-29 04:11:00,0.0,0.0,1.86,2.34,0.0,0.0
2015-04-29 05:11:00,53.31,8.95,2.3,2.41,0.0,9.5958
2015-04-29 06:11:00,217.29,18.06,4.16,2.28,0.0,39.112199999999994
2015-04-29 07:11:00,360.49,27.17,6.76,2.76,0.0,64.8882
2015-04-29 08:11:00,615.75,35.85,8.89,3.31,0.0,110.835
2015-04-29 09:11:00,781.28,43.5,10.52,4.07,0.0,140.63039999999998
2015-04-29 10:11:00,790.52,49.25,11.57,4.41,0.0,142.2936
2015-04-29 11:11:00,821.41,52.05,12.56,4.62,0.0,147.85379999999998
2015-04-29 12:11:00,532.83,51.2,12.87,4.48,0.0,95.9094
2015-04-29 13:11:00,457.11,46.92,12.93,4.48,0.0,82.2798
2015-04-29 14:11:00,221.87,40.19,12.82,4.28,0.0,39.9366
2015-04-29 15:11:00,229.53,31.98,12.93,4.41,0.0,41.3154
2015-04-29 16:11:00,172.58,23.04,12.6,3.93,0.0,31.064400000000003
2015-04-29 17:11:00,103.66,13.88,12.15,3.79,0.0,18.6588
2015-04-29 18:11:00,20.11,4.9,11.2,3.24,0.0,3.6197999999999997
2015-04-29 19:11:00,0.0,0.0,10.77,2.48,0.0,0.0
2015-04-29 20:11:00,0.0,0.0,9.82,2.34,0.0,0.0
2015-04-29 21:11:00,0.0,0.0,9.15,2.48,0.0,0.0
2015-04-29 22:11:00,0.0,0.0,8.68,2.69,0.0,0.0
2015-04-29 23:11:00,0.0,0.0,8.25,2.83,0.0,0.0
2015-04-30 00:11:00,0.0,0.0,7.91,2.83,0.0,0.0
2015-04-30 01:11:00,0.0,0.0,7.55,2.83,0.0,0.0
2015-04-30 02:11:00,0.0,0.0,7.07,2.69,0.0,0.0
2015-04-30 03:11:00,0.0,0.0,6.52,2.69,0.0,0.0
2015-04-30 04:11:00,0.0,0.0,6.21,2.76,0.0,0.0
2015-04-30 05:11:00,51.51,9.22,6.25,2.9,0.0,9.271799999999999
2015-04-30 06:11:00,186.62,18.32,7.07,2.76,0.0,33.5916
2015-04-30 07:11:00,292.82,27.44,7.85,3.1,0.0,52.7076
2015-04-30 08:11:00,594.28,36.13,9.13,3.31,0.0,106.9704
2015-04-30 09:11:00,668.38,43.79,10.27,3.59,0.0,120.30839999999999
2015-04-30 10:11:00,622.25,49.55,11.21,3.72,0.0,112.005
2015-04-30 11:11:00,368.02,52.36,11.8,3.86,0.0,66.2436
2015-04-30 12:11:00,743.49,51.49,12.53,4.28,0.0,133.8282
2015-04-30 13:11:00,338.89,47.19,12.69,4.55,0.0,61.00019999999999
2015-04-30 14:11:00,114.03,40.43,12.64,4.21,0.0,20.5254
2015-04-30 15:11:00,132.58,32.2,12.31,3.45,0.0,23.8644
2015-04-30 16:11:00,291.21,23.25,11.78,3.38,0.0,52.41779999999999
2015-04-30 17:11:00,95.53,14.09,8.98,3.31,0.0,17.1954
2015-04-30 18:11:00,3.5,5.13,8.38,1.72,0.0,0.63
2015-04-30 19:11:00,0.0,0.0,8.03,1.03,0.0,0.0
2015-04-30 20:11:00,0.0,0.0,6.77,2.0,0.0,0.0
2015-04-30 21:11:00,0.0,0.0,5.7,2.14,0.0,0.0
2015-04-30 22:11:00,0.0,0.0,5.19,2.21,0.0,0.0
2015-04-30 23:11:00,0.0,0.0,4.89,2.21,0.0,0.0
2015-05-01 00:11:00,0.0,0.0,4.33,2.28,0.0,0.0
2015-05-01 01:11:00,0.0,0.0,3.82,2.21,0.0,0.0
2015-05-01 02:11:00,0.0,0.0,3.28,2.21,0.0,0.0
2015-05-01 03:11:00,0.0,0.0,2.87,2.14,0.0,0.0
2015-05-01 04:11:00,0.0,0.0,2.53,2.0,0.0,0.0
2015-05-01 05:11:00,43.69,9.48,2.72,1.66,0.0,7.864199999999999
2015-05-01 06:11:00,238.5,18.57,4.73,1.59,0.0,42.93
2015-05-01 07:11:00,445.79,27.7,6.67,2.55,0.0,80.2422
2015-05-01 08:11:00,353.94,36.4,8.12,2.34,0.0,63.709199999999996
2015-05-01 09:11:00,347.0,44.07,9.24,2.28,0.0,62.46
2015-05-01 10:11:00,457.24,49.85,9.95,2.28,0.0,82.3032
2015-05-01 11:11:00,510.17,52.67,10.62,2.28,0.0,91.8306
2015-05-01 12:11:00,684.58,51.79,11.09,2.28,0.0,123.2244
2015-05-01 13:11:00,658.82,47.46,11.48,2.21,0.0,118.58760000000001
2015-05-01 14:11:00,422.53,40.67,11.61,2.07,0.0,76.05539999999999
2015-05-01 15:11:00,325.92,32.43,11.7,2.14,0.0,58.6656
2015-05-01 16:11:00,247.83,23.47,11.44,2.28,0.0,44.6094
2015-05-01 17:11:00,121.29,14.31,11.1,2.21,0.0,21.8322
2015-05-01 18:11:00,27.11,5.35,10.46,1.86,0.0,4.8797999999999995
2015-05-01 19:11:00,0.0,0.0,9.13,1.93,0.0,0.0
2015-05-01 20:11:00,0.0,0.0,7.83,2.21,0.0,0.0
2015-05-01 21:11:00,0.0,0.0,6.83,2.34,0.0,0.0
2015-05-01 22:11:00,0.0,0.0,5.97,2.28,0.0,0.0
2015-05-01 23:11:00,0.0,0.0,5.36,2.0,0.0,0.0
2015-05-02 00:11:00,0.0,0.0,4.82,1.59,0.0,0.0
2015-05-02 01:11:00,0.0,0.0,4.24,1.31,0.0,0.0
2015-05-02 02:11:00,0.0,0.0,3.52,1.31,0.0,0.0
2015-05-02 03:11:00,0.0,0.0,2.69,1.38,0.0,0.0
2015-05-02 04:11:00,0.0,0.0,2.01,1.38,0.0,0.0
2015-05-02 05:11:00,56.87,9.73,2.19,1.03,0.0,10.2366
2015-05-02 06:11:00,236.46,18.83,4.88,0.69,0.0,42.5628
2015-05-02 07:11:00,459.55,27.95,7.41,0.48,0.0,82.719
2015-05-02 08:11:00,700.0,36.66,9.04,0.76,0.0,126.0
2015-05-02 09:11:00,785.43,44.35,10.34,1.31,0.0,141.3774
2015-05-02 10:11:00,733.35,50.14,11.26,1.45,0.0,132.003
2015-05-02 11:11:00,1018.98,52.97,12.11,1.59,0.0,183.4164
2015-05-02 12:11:00,988.15,52.08,13.08,1.72,0.0,177.867
2015-05-02 13:11:00,938.81,47.72,13.87,1.59,0.0,168.98579999999998
2015-05-02 14:11:00,785.08,40.91,14.37,1.59,0.0,141.3144
2015-05-02 15:11:00,571.87,32.65,14.57,1.38,0.0,102.9366
2015-05-02 16:11:00,346.69,23.68,14.46,0.97,0.0,62.404199999999996
2015-05-02 17:11:00,131.97,14.52,14.24,0.62,0.0,23.7546
2015-05-02 18:11:00,28.86,5.57,13.37,1.31,0.0,5.1948
2015-05-02 19:11:00,0.0,0.0,11.77,2.07,0.0,0.0
2015-05-02 20:11:00,0.0,0.0,10.63,2.34,0.0,0.0
2015-05-02 21:11:00,0.0,0.0,10.09,2.48,0.0,0.0
2015-05-02 22:11:00,0.0,0.0,9.78,2.69,0.0,0.0
2015-05-02 23:11:00,0.0,0.0,9.69,2.9,0.0,0.0
2015-05-03 00:11:00,0.0,0.0,9.6,2.9,0.0,0.0
2015-05-03 01:11:00,0.0,0.0,9.4,2.9,0.0,0.0
2015-05-03 02:11:00,0.0,0.0,9.24,2.97,0.0,0.0
2015-05-03 03:11:00,0.0,0.0,8.89,3.03,0.0,0.0
2015-05-03 04:11:00,0.0,0.0,8.22,2.9,0.0,0.0
2015-05-03 05:11:00,61.35,9.98,8.3,2.76,0.0,11.043
2015-05-03 06:11:00,181.79,19.07,9.47,2.62,0.0,32.7222
2015-05-03 07:11:00,469.64,28.2,10.75,3.17,0.0,84.53519999999999
2015-05-03 08:11:00,625.85,36.92,12.8,3.38,0.0,112.653
2015-05-03 09:11:00,791.56,44.62,14.73,3.59,0.0,142.4808
2015-05-03 10:11:00,905.91,50.43,16.27,3.86,0.0,163.0638
2015-05-03 11:11:00,803.87,53.26,17.33,4.62,0.0,144.6966
2015-05-03 12:11:00,245.21,52.36,17.3,4.83,0.0,44.1378
2015-05-03 13:11:00,123.31,47.98,17.05,5.1,0.0,22.1958
2015-05-03 14:11:00,97.35,41.15,16.11,4.76,0.0,17.523
2015-05-03 15:11:00,50.99,32.87,14.98,3.93,0.0,9.1782
2015-05-03 16:11:00,34.3,23.9,14.05,3.72,0.0,6.1739999999999995
2015-05-03 17:11:00,27.81,14.74,13.63,3.66,0.0,5.0058
2015-05-03 18:11:00,4.37,5.79,13.71,3.86,0.0,0.7866
2015-05-03 19:11:00,0.0,0.0,14.22,3.79,0.0,0.0
2015-05-03 20:11:00,0.0,0.0,14.24,3.93,0.0,0.0
2015-05-03 21:11:00,0.0,0.0,14.11,4.0,0.0,0.0
2015-05-03 22:11:00,0.0,0.0,13.87,4.0,0.0,0.0
2015-05-03 23:11:00,0.0,0.0,13.37,4.07,0.0,0.0
2015-05-04 00:11:00,0.0,0.0,12.83,4.14,0.0,0.0
2015-05-04 01:11:00,0.0,0.0,12.08,4.0,0.0,0.0
2015-05-04 02:11:00,0.0,0.0,11.39,3.86,0.0,0.0
2015-05-04 03:11:00,0.0,0.0,10.97,3.59,0.0,0.0
2015-05-04 04:11:00,0.0,0.0,10.62,3.24,0.0,0.0
2015-05-04 05:11:00,49.1,10.22,10.78,3.03,0.0,8.838
2015-05-04 06:11:00,158.47,19.31,11.86,2.62,0.0,28.5246
2015-05-04 07:11:00,123.31,28.44,13.6,4.07,0.0,22.1958
2015-05-04 08:11:00,149.26,37.17,14.54,4.28,0.0,26.866799999999998
2015-05-04 09:11:00,319.52,44.89,15.57,4.62,0.0,57.5136
2015-05-04 10:11:00,192.84,50.72,16.43,4.69,0.0,34.7112
2015-05-04 11:11:00,346.2,53.56,16.92,4.76,0.0,62.315999999999995
2015-05-04 12:11:00,194.69,52.64,17.44,4.41,0.0,35.0442
2015-05-04 13:11:00,363.83,48.24,17.65,3.66,0.0,65.48939999999999
2015-05-04 14:11:00,617.03,41.38,17.73,3.59,0.0,111.0654
2015-05-04 15:11:00,493.35,33.09,17.79,3.03,0.0,88.803
2015-05-04 16:11:00,335.4,24.1,17.7,2.07,0.0,60.37199999999999
2015-05-04 17:11:00,116.13,14.95,17.61,1.31,0.0,20.903399999999998
2015-05-04 18:11:00,23.61,6.01,16.82,1.52,0.0,4.2498
2015-05-04 19:11:00,0.0,0.0,15.6,2.28,0.0,0.0
2015-05-04 20:11:00,0.0,0.0,14.54,2.76,0.0,0.0
2015-05-04 21:11:00,0.0,0.0,14.4,3.03,0.0,0.0
2015-05-04 22:11:00,0.0,0.0,14.49,3.31,0.0,0.0
2015-05-04 23:11:00,0.0,0.0,14.53,3.52,0.0,0.0
2015-05-05 00:11:00,0.0,0.0,14.45,3.93,0.0,0.0
2015-05-05 01:11:00,0.0,0.0,14.43,4.41,0.0,0.0
2015-05-05 02:11:00,0.0,0.0,14.34,4.76,0.0,0.0
2015-05-05 03:11:00,0.0,0.0,14.82,4.83,0.0,0.0
2015-05-05 04:11:00,5.25,1.79,15.49,4.69,0.0,0.945
2015-05-05 05:11:00,61.91,10.46,16.28,4.76,0.0,11.143799999999999
2015-05-05 06:11:00,198.26,19.55,17.61,4.9,0.0,35.6868
2015-05-05 07:11:00,96.42,28.68,19.6,4.0,0.0,17.3556
2015-05-05 08:11:00,107.54,37.42,20.73,5.17,0.0,19.3572
2015-05-05 09:11:00,130.72,45.15,20.69,5.52,0.0,23.5296
2015-05-05 10:11:00,1004.69,51.0,21.05,5.59,0.0,180.8442
2015-05-05 11:11:00,1000.75,53.84,22.57,6.9,0.0,180.135
2015-05-05 12:11:00,284.11,52.92,19.93,7.31,0.0,51.1398
2015-05-05 13:11:00,127.94,48.49,20.62,7.17,0.0,23.0292
2015-05-05 14:11:00,61.19,41.61,18.82,8.0,0.0,11.014199999999999
2015-05-05 15:11:00,386.26,33.3,17.93,6.69,0.0,69.5268
2015-05-05 16:11:00,289.18,24.31,17.05,6.14,0.0,52.0524
2015-05-05 17:11:00,138.64,15.15,16.39,5.79,0.0,24.955199999999998
2015-05-05 18:11:00,31.48,6.22,15.45,4.83,0.0,5.666399999999999
2015-05-05 19:11:00,0.0,0.0,14.17,3.66,0.0,0.0
2015-05-05 20:11:00,0.0,0.0,13.07,2.55,0.0,0.0
2015-05-05 21:11:00,0.0,0.0,11.91,2.28,0.0,0.0
2015-05-05 22:11:00,0.0,0.0,11.21,2.62,0.0,0.0
2015-05-05 23:11:00,0.0,0.0,10.98,3.03,0.0,0.0
2015-05-06 00:11:00,0.0,0.0,11.12,3.38,0.0,0.0
2015-05-06 01:11:00,0.0,0.0,11.43,3.38,0.0,0.0
2015-05-06 02:11:00,0.0,0.0,11.55,3.31,0.0,0.0
2015-05-06 03:11:00,0.0,0.0,11.37,3.38,0.0,0.0
2015-05-06 04:11:00,7.0,2.04,11.06,3.52,0.0,1.26
2015-05-06 05:11:00,53.61,10.7,11.01,3.72,0.0,9.649799999999999
2015-05-06 06:11:00,249.75,19.78,11.66,3.38,0.0,44.955
2015-05-06 07:11:00,470.27,28.91,12.92,5.1,0.0,84.64859999999999
2015-05-06 08:11:00,560.82,37.66,13.62,5.72,0.0,100.94760000000001
2015-05-06 09:11:00,631.86,45.41,14.2,6.0,0.0,113.73479999999999
2015-05-06 10:11:00,618.4,51.27,14.68,6.48,0.0,111.312
2015-05-06 11:11:00,464.75,54.13,15.16,6.55,0.0,83.655
2015-05-06 12:11:00,496.7,53.19,15.83,6.62,0.0,89.40599999999999
2015-05-06 13:11:00,517.66,48.74,16.23,6.41,0.0,93.1788
2015-05-06 14:11:00,793.81,41.84,16.2,6.55,0.0,142.8858
2015-05-06 15:11:00,583.74,33.51,16.04,6.55,0.0,105.0732
2015-05-06 16:11:00,326.85,24.52,14.78,5.66,0.0,58.833
2015-05-06 17:11:00,104.9,15.36,13.02,6.14,0.0,18.882
2015-05-06 18:11:00,32.35,6.44,12.91,5.03,0.0,5.823
2015-05-06 19:11:00,0.0,0.0,11.88,4.62,0.0,0.0
2015-05-06 20:11:00,0.0,0.0,11.31,4.76,0.0,0.0
2015-05-06 21:11:00,0.0,0.0,11.24,5.17,0.0,0.0
2015-05-06 22:11:00,0.0,0.0,11.15,5.52,0.0,0.0
2015-05-06 23:11:00,0.0,0.0,10.93,5.66,0.0,0.0
2015-05-07 00:11:00,0.0,0.0,10.77,5.59,0.0,0.0
2015-05-07 01:11:00,0.0,0.0,10.35,5.45,0.0,0.0
2015-05-07 02:11:00,0.0,0.0,10.16,5.45,0.0,0.0
2015-05-07 03:11:00,0.0,0.0,9.93,5.31,0.0,0.0
2015-05-07 04:11:00,2.62,2.27,9.81,5.24,0.0,0.4716
2015-05-07 05:11:00,66.44,10.93,9.8,5.24,0.0,11.9592
2015-05-07 06:11:00,156.92,20.01,9.93,4.41,0.0,28.245599999999996
2015-05-07 07:11:00,197.65,29.14,10.5,4.83,0.0,35.577
2015-05-07 08:11:00,86.22,37.89,11.03,4.69,0.0,15.519599999999999
2015-05-07 09:11:00,596.88,45.66,12.02,4.62,0.0,107.4384
2015-05-07 10:11:00,288.17,51.54,13.41,4.62,0.0,51.8706
